name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,499094,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-05-05T01:55:29Z
sindresorhus/awesome,462559,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-05-05T02:00:35Z
freeCodeCamp/freeCodeCamp,444149,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-05-05T01:38:24Z
public-apis/public-apis,431446,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-05-05T02:03:31Z
EbookFoundation/free-programming-books,387690,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-05-05T01:35:11Z
openclaw/openclaw,368317,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-05-05T02:03:12Z
nilbuild/developer-roadmap,354164,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-05-05T01:56:59Z
donnemartin/system-design-primer,347001,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-05-05T01:57:28Z
jwasham/coding-interview-university,345350,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-05-05T02:00:37Z
vinta/awesome-python,295993,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-05-05T01:59:59Z
