coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,62761.0,1257538875903.7866,-2.3640808347837052,2026-06-19T03:31:20.280093,📉
cardano,0.162386,6030743292.430183,-2.6767949285529107,2026-06-19T03:31:20.280103,📉
ethereum,1698.22,204747218511.12292,-2.689391489942947,2026-06-19T03:31:20.280105,📉
polkadot,0.966855,1631015686.1529746,-2.2066360133226723,2026-06-19T03:31:20.280106,📉
solana,69.25,40115355990.453545,-3.5060224853948636,2026-06-19T03:31:20.280108,📉
