coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,70875.0,1417133978558.8154,-2.8228446231491415,2026-03-06T01:22:22.393639,📉
cardano,0.268502,9885738609.289042,-2.5256083576136326,2026-03-06T01:22:22.393647,📉
ethereum,2076.81,250635306642.58127,-2.327670846196367,2026-03-06T01:22:22.393649,📉
polkadot,1.53,2555017490.9815392,-0.5609406822959423,2026-03-06T01:22:22.393651,📉
solana,88.7,50570643551.35781,-2.155014272812396,2026-03-06T01:22:22.393653,📉
