name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,460314,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-01-25T01:11:24Z
freeCodeCamp/freeCodeCamp,436245,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-01-24T23:30:38Z
sindresorhus/awesome,431775,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-01-25T00:50:44Z
public-apis/public-apis,393263,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-01-25T01:08:37Z
EbookFoundation/free-programming-books,381000,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-01-25T00:55:11Z
kamranahmedse/developer-roadmap,347858,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-01-25T01:12:32Z
jwasham/coding-interview-university,336193,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-01-25T01:02:14Z
donnemartin/system-design-primer,333250,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-01-25T01:09:19Z
vinta/awesome-python,279742,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-01-25T00:59:37Z
996icu/996.ICU,275290,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-01-24T23:55:08Z
