coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,67268.0,1345646023865.2144,-1.4236065769702866,2026-03-08T01:20:22.956079,📉
cardano,0.254197,9361852343.237156,-2.175389254707103,2026-03-08T01:20:22.956089,📉
ethereum,1969.18,237730524448.31097,-0.5576602281372847,2026-03-08T01:20:22.956092,📉
polkadot,1.44,2409098879.145012,-3.1769832874582433,2026-03-08T01:20:22.956093,📉
solana,83.13,47443350541.2912,-1.9256650149742178,2026-03-08T01:20:22.956095,📉
