name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,498103,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-04-30T02:02:39Z
sindresorhus/awesome,460276,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-04-30T02:02:42Z
freeCodeCamp/freeCodeCamp,443883,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-04-30T02:00:58Z
public-apis/public-apis,428902,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-04-30T02:03:25Z
EbookFoundation/free-programming-books,387213,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-04-30T02:07:12Z
openclaw/openclaw,366405,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-04-30T02:07:24Z
nilbuild/developer-roadmap,353897,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-04-30T01:45:18Z
donnemartin/system-design-primer,346263,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-04-30T02:07:35Z
jwasham/coding-interview-university,343272,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-04-30T02:07:33Z
vinta/awesome-python,295092,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-04-30T02:07:37Z
