name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,497460,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-04-28T02:00:28Z
sindresorhus/awesome,459635,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-04-28T02:05:01Z
freeCodeCamp/freeCodeCamp,443735,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-04-28T01:44:53Z
public-apis/public-apis,427229,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-04-28T02:05:25Z
EbookFoundation/free-programming-books,386296,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-04-28T01:48:10Z
openclaw/openclaw,365390,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-04-28T02:05:10Z
nilbuild/developer-roadmap,353775,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-04-28T01:51:19Z
donnemartin/system-design-primer,345212,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-04-28T02:05:14Z
jwasham/coding-interview-university,343036,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-04-28T01:55:19Z
vinta/awesome-python,294721,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-04-28T02:04:47Z
