coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,78381.0,1573839953741.3394,-1.3059446542451354,2026-08-26T00:45:52.179237,📉
ethereum,2439.81,294462075334.2709,-2.1986205260427663,2026-08-26T00:45:52.179248,📉
cardano,0.209291,7850861992.964523,-6.7685360773583225,2026-08-26T00:45:52.179249,📉
solana,96.5,56276959442.43241,-5.511789784226634,2026-08-26T00:45:52.179251,📉
polkadot,0.849819,1444854357.7009163,-6.005563396396274,2026-08-26T00:45:52.179252,📉
