coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,68944.0,1378589417481.7764,3.145746975073186,2026-03-03T01:22:00.808329,📈
cardano,0.275199,10133839843.93803,-0.8051099672109291,2026-03-03T01:22:00.808337,📉
ethereum,2034.08,245488330213.42975,2.8263677738571147,2026-03-03T01:22:00.808339,📈
polkadot,1.51,2520947871.2661533,-4.412860313445822,2026-03-03T01:22:00.808341,📉
solana,86.8,49445688080.7108,1.8555266230413137,2026-03-03T01:22:00.808342,📈
