coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,66151.0,1316401955794.399,3.132313435761944,2026-02-25T01:23:24.592162,📈
cardano,0.267641,9816176788.143085,2.5082027742423962,2026-02-25T01:23:24.592167,📈
ethereum,1918.7,230367789617.60175,4.225969661419057,2026-02-25T01:23:24.592169,📈
polkadot,1.29,2135034636.4785223,1.778067780395957,2026-02-25T01:23:24.592170,📈
solana,81.89,46461389876.811264,5.959368142395776,2026-02-25T01:23:24.592172,📈
