name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,475168,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-03-15T01:18:48Z
sindresorhus/awesome,445514,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-03-15T01:26:54Z
freeCodeCamp/freeCodeCamp,438136,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-03-15T00:52:20Z
public-apis/public-apis,410243,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-03-15T01:16:23Z
EbookFoundation/free-programming-books,383998,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-03-15T01:01:50Z
kamranahmedse/developer-roadmap,350910,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-03-15T01:20:15Z
donnemartin/system-design-primer,338844,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-03-15T01:25:36Z
jwasham/coding-interview-university,337823,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-03-14T23:24:22Z
openclaw/openclaw,313056,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-03-15T01:28:59Z
vinta/awesome-python,287158,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-03-15T01:13:38Z
