coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,89459.0,1785466651478.4514,0.11811912037529454,2025-12-07T01:08:13.948187,📈
cardano,0.415721,15230018871.338789,0.07316144878861226,2025-12-07T01:08:13.948197,📈
ethereum,3043.3,367314487174.2724,0.6372143166880849,2025-12-07T01:08:13.948199,📈
polkadot,2.13,3506011747.488329,0.40876022926069,2025-12-07T01:08:13.948201,📈
solana,132.44,74243663232.7004,-0.6769492269585905,2025-12-07T01:08:13.948203,📉
