name,stars,language,description,url,created_at
browser-use/jev-ultrafast,5685,Python,i. am. speed.,https://github.com/browser-use/jev-ultrafast,2026-09-16T21:30:12Z
tamaratran/fast-jev-compaction,3320,TypeScript,Claude Code plugin that replaces the compaction summary with Jev decisions: every tool call and resu,https://github.com/tamaratran/fast-jev-compaction,2026-09-17T05:57:20Z
TheoLeeCJ/SemIf,1613,Python,"Semantic ifs from open models, on a 3090 at home. Independent; not affiliated with Jev or TypeSafe.",https://github.com/TheoLeeCJ/SemIf,2026-09-16T03:51:21Z
mcncarl/jianying-headless,1069,Python,"Private source preview: native Jianying drafts, isolated editing/export, and standalone Agent Skill.",https://github.com/mcncarl/jianying-headless,2026-09-15T11:51:15Z
vinnylarouge/jevlike,897,Python,No description,https://github.com/vinnylarouge/jevlike,2026-09-16T10:26:01Z
jarrodwatts/jev-trader,891,TypeScript,One AI trade decision every Monad block. Jev on Kuru MON-USDC.,https://github.com/jarrodwatts/jev-trader,2026-09-16T21:36:20Z
zhengkid/Dream-RSI,764,N/A,"The offical repo for ""Dream-RSI: Recursive Self-Improvement through Evolving Worlds""",https://github.com/zhengkid/Dream-RSI,2026-09-13T20:39:43Z
robbietilton/Compositor,729,Swift,The Photoshop alternative for Mac,https://github.com/robbietilton/Compositor,2026-09-16T20:35:54Z
korcarc/text-humanizer,725,Python,"text-humanizer is an open-source project designed to convert text generated by AI to its ""humanized""",https://github.com/korcarc/text-humanizer,2026-09-16T13:21:56Z
nilbuild/page-mascot,712,Python,A mascot that watches the cursor and blinks when you poke it,https://github.com/nilbuild/page-mascot,2026-09-14T06:55:59Z
