coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,68015.0,1358736860361.8062,-1.5170406722523333,2026-03-23T01:24:06.736490,📉
cardano,0.252219,9286855012.838161,-1.931678886899245,2026-03-23T01:24:06.736501,📉
ethereum,2059.04,248101696781.4637,-1.539796359805996,2026-03-23T01:24:06.736502,📉
polkadot,1.43,2386765693.1291695,-2.9580926101483054,2026-03-23T01:24:06.736504,📉
solana,86.39,49354560371.61714,-1.1603829936240064,2026-03-23T01:24:06.736505,📉
