coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,69908.0,1398203848960.6533,-0.2196664805349509,2026-03-12T01:14:12.302332,📉
cardano,0.261301,9623942669.66261,-0.21221329020801977,2026-03-12T01:14:12.302343,📉
ethereum,2047.27,246686295980.84515,0.4484881059981841,2026-03-12T01:14:12.302345,📈
polkadot,1.51,2536530555.230653,1.8700083775701568,2026-03-12T01:14:12.302346,📈
solana,86.34,49353597751.200325,0.23279242154803648,2026-03-12T01:14:12.302348,📈
