coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,68934.0,1377868338397.0657,-1.811349980001064,2026-02-11T01:28:48.759647,📉
cardano,0.262223,9648245800.284098,-2.7642146277046575,2026-02-11T01:28:48.759656,📉
ethereum,2017.88,243569299451.93036,-4.632915717568271,2026-02-11T01:28:48.759658,📉
polkadot,1.28,2136636353.4601223,-2.990249880595374,2026-02-11T01:28:48.759659,📉
solana,83.31,47301979683.94441,-4.4833602619836395,2026-02-11T01:28:48.759661,📉
