name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,459968,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-01-24T00:51:06Z
freeCodeCamp/freeCodeCamp,436229,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-01-24T00:29:23Z
sindresorhus/awesome,431578,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-01-24T00:34:13Z
public-apis/public-apis,393111,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-01-24T01:00:24Z
EbookFoundation/free-programming-books,380958,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-01-24T01:00:03Z
kamranahmedse/developer-roadmap,347819,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-01-24T00:30:08Z
jwasham/coding-interview-university,336165,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-01-23T23:31:26Z
donnemartin/system-design-primer,333127,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-01-24T00:35:16Z
vinta/awesome-python,279612,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-01-24T00:57:58Z
996icu/996.ICU,275265,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-01-24T01:02:29Z
