name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,445332,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-03T01:02:14Z
freeCodeCamp/freeCodeCamp,433953,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-03T01:00:43Z
sindresorhus/awesome,419634,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-03T00:57:54Z
public-apis/public-apis,382353,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-03T01:01:20Z
EbookFoundation/free-programming-books,378153,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-03T00:58:02Z
kamranahmedse/developer-roadmap,344765,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-03T00:59:02Z
jwasham/coding-interview-university,334372,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-03T01:01:12Z
donnemartin/system-design-primer,328283,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-03T00:58:34Z
996icu/996.ICU,274936,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-02T14:42:22Z
vinta/awesome-python,272152,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-03T01:02:18Z
