coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,76651.0,1535651520323.603,-0.4533924364621078,2026-05-26T02:28:55.819852,📉
cardano,0.240368,8890175117.895594,-0.41660860768702396,2026-05-26T02:28:55.819865,📉
ethereum,2088.47,252131240514.73663,-0.39131127846774627,2026-05-26T02:28:55.819868,📉
polkadot,1.24,2086789149.5388494,-0.4322065739035902,2026-05-26T02:28:55.819871,📉
solana,84.05,48606513714.51807,-1.1370458152594596,2026-05-26T02:28:55.819873,📉
