coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,66430.0,1332816441462.3247,1.8345764630938868,2026-07-22T01:51:05.904645,📈
cardano,0.174299,6498589157.670847,2.461304450282653,2026-07-22T01:51:05.904655,📈
ethereum,1935.11,233556430789.5321,1.436847252037157,2026-07-22T01:51:05.904657,📈
polkadot,0.851792,1443124458.6376734,2.858620864745578,2026-07-22T01:51:05.904658,📈
solana,78.35,45632216342.657036,0.6010074086329782,2026-07-22T01:51:05.904660,📈
