coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,67636.0,1354446270803.4897,1.6334198763242165,2026-03-31T01:29:21.787420,📈
cardano,0.246281,9078768146.711592,1.5491811369779027,2026-03-31T01:29:21.787429,📈
ethereum,2054.59,248140927170.54794,2.402503755877254,2026-03-31T01:29:21.787431,📈
polkadot,1.25,2089471887.8179321,-1.6213394802229844,2026-03-31T01:29:21.787432,📉
solana,83.38,47688148437.67236,1.228475892047913,2026-03-31T01:29:21.787434,📈
