coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,73824.0,1478995067522.354,0.2628572586255487,2026-05-31T02:40:03.569632,📈
cardano,0.236498,8786146048.960588,-0.5109997496902277,2026-05-31T02:40:03.569642,📉
ethereum,2025.92,244464037450.07047,0.3977809724058944,2026-05-31T02:40:03.569644,📈
polkadot,1.19,2003278510.026884,-2.2527866910498973,2026-05-31T02:40:03.569645,📉
solana,82.85,47923075864.27391,0.03299681851239086,2026-05-31T02:40:03.569646,📈
