name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,451734,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-25T01:03:20Z
freeCodeCamp/freeCodeCamp,435222,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-25T00:30:15Z
sindresorhus/awesome,424733,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-25T01:02:09Z
public-apis/public-apis,387645,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-25T01:02:03Z
EbookFoundation/free-programming-books,379289,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-25T01:02:06Z
kamranahmedse/developer-roadmap,346006,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-25T00:23:42Z
jwasham/coding-interview-university,335232,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-25T01:01:58Z
donnemartin/system-design-primer,330176,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-25T00:59:22Z
vinta/awesome-python,275263,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-25T01:03:05Z
996icu/996.ICU,275062,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-24T14:53:57Z
