name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,486768,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-04-07T01:29:50Z
sindresorhus/awesome,452607,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-04-07T01:25:01Z
freeCodeCamp/freeCodeCamp,441947,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-04-07T01:29:48Z
public-apis/public-apis,419729,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-04-07T01:29:47Z
EbookFoundation/free-programming-books,385104,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-04-07T01:26:25Z
kamranahmedse/developer-roadmap,352390,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-04-07T00:58:06Z
openclaw/openclaw,350133,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-04-07T01:29:31Z
donnemartin/system-design-primer,341661,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-04-07T01:10:50Z
jwasham/coding-interview-university,340427,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-04-07T01:24:31Z
vinta/awesome-python,291040,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-04-07T01:28:58Z
