coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,60244.0,1207397587476.6653,2.5936603977275823,2026-06-27T02:28:04.176303,📈
cardano,0.149107,5552007064.334353,6.450957253471051,2026-06-27T02:28:04.176313,📈
ethereum,1583.95,191137210564.36118,3.2465287007780868,2026-06-27T02:28:04.176316,📈
polkadot,0.853881,1443173330.475993,4.919380695870595,2026-06-27T02:28:04.176318,📈
solana,71.97,41780838518.67805,8.560366598279344,2026-06-27T02:28:04.176319,📈
