name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,449026,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-15T00:52:32Z
freeCodeCamp/freeCodeCamp,434765,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-15T01:06:00Z
sindresorhus/awesome,422372,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-15T01:03:13Z
public-apis/public-apis,384195,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-15T00:34:54Z
EbookFoundation/free-programming-books,378809,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-15T00:55:17Z
kamranahmedse/developer-roadmap,345366,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-15T01:05:16Z
jwasham/coding-interview-university,334629,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-14T23:30:22Z
donnemartin/system-design-primer,329361,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-15T00:38:28Z
996icu/996.ICU,275014,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-14T22:54:39Z
vinta/awesome-python,273772,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-15T01:03:29Z
