name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,506610,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-05-29T02:29:17Z
sindresorhus/awesome,470943,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-05-29T02:25:00Z
freeCodeCamp/freeCodeCamp,445543,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-05-29T02:23:21Z
public-apis/public-apis,437671,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-05-29T01:52:06Z
EbookFoundation/free-programming-books,389110,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-05-29T02:14:36Z
openclaw/openclaw,375322,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-05-29T02:29:24Z
nilbuild/developer-roadmap,355646,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-05-29T02:04:21Z
donnemartin/system-design-primer,350720,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-05-29T02:23:13Z
jwasham/coding-interview-university,347601,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-05-29T02:07:31Z
vinta/awesome-python,300098,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-05-29T02:29:13Z
