coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,62935.0,1262742232136.41,0.045757181563698526,2026-08-02T01:56:46.634524,📈
ethereum,1854.75,223831169961.34155,-0.5321490774755872,2026-08-02T01:56:46.634535,📉
cardano,0.175489,6550719294.005626,3.852211114642632,2026-08-02T01:56:46.634537,📈
solana,72.59,42178076371.724915,-0.47887574864814325,2026-08-02T01:56:46.634539,📉
polkadot,0.791917,1343144206.9481487,3.925939623523847,2026-08-02T01:56:46.634540,📈
