name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,516422,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-06-17T02:49:55Z
sindresorhus/awesome,476361,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-06-17T02:48:13Z
freeCodeCamp/freeCodeCamp,448633,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-06-17T02:50:00Z
public-apis/public-apis,442089,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-06-17T02:40:36Z
EbookFoundation/free-programming-books,390378,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-06-17T02:37:00Z
openclaw/openclaw,379068,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-06-17T02:50:44Z
nilbuild/developer-roadmap,357488,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-06-17T02:45:02Z
donnemartin/system-design-primer,353464,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-06-17T02:49:30Z
jwasham/coding-interview-university,352717,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-06-17T02:46:34Z
vinta/awesome-python,303295,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-06-17T02:37:56Z
