name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,473181,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-03-08T01:15:23Z
sindresorhus/awesome,443461,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-03-08T01:19:29Z
freeCodeCamp/freeCodeCamp,437886,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-03-08T01:20:03Z
public-apis/public-apis,405102,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-03-08T01:13:09Z
EbookFoundation/free-programming-books,383730,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-03-08T01:06:35Z
kamranahmedse/developer-roadmap,350411,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-03-08T00:54:50Z
donnemartin/system-design-primer,337907,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-03-08T01:08:24Z
jwasham/coding-interview-university,337665,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-03-08T00:46:43Z
vinta/awesome-python,286077,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-03-08T01:07:31Z
awesome-selfhosted/awesome-selfhosted,278382,N/A,A list of Free Software network services and web applications which can be hosted on your own server,https://github.com/awesome-selfhosted/awesome-selfhosted,2026-03-08T01:18:47Z
