name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,452183,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-27T00:59:16Z
freeCodeCamp/freeCodeCamp,435310,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-27T00:58:36Z
sindresorhus/awesome,425188,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-27T00:59:11Z
public-apis/public-apis,387979,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-27T00:59:18Z
EbookFoundation/free-programming-books,379374,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-27T01:01:38Z
kamranahmedse/developer-roadmap,346125,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-27T00:58:59Z
jwasham/coding-interview-university,335305,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-27T00:46:13Z
donnemartin/system-design-primer,330393,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-27T00:59:14Z
vinta/awesome-python,275542,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-27T00:39:33Z
996icu/996.ICU,275082,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-26T18:39:52Z
