coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,67164.0,1341262304494.0967,-2.4858995773123396,2026-02-18T01:22:56.299381,📉
cardano,0.279975,10296761719.065094,-1.7975623564691634,2026-02-18T01:22:56.299387,📉
ethereum,1976.45,238349737524.32928,-1.2136173356268871,2026-02-18T01:22:56.299389,📉
polkadot,1.34,2236811049.63706,-2.2429365460575306,2026-02-18T01:22:56.299390,📉
solana,84.43,47999114458.51311,-2.8135996173029896,2026-02-18T01:22:56.299391,📉
