title,url,score,comments,by,hn_url
"Everything I own, owned",https://schlarp.com/posts/everything-i-own-owned/,184,52,schlarpc,https://news.ycombinator.com/item?id=49413320
How I find problems to solve as a staff engineer,https://lalitm.com/post/find-problems-staff-engineer/,247,94,vanpra,https://news.ycombinator.com/item?id=49411643
Anthropic's best AI model struggles to attract users as cheaper tools thrive,https://www.ft.com/content/5ee49718-c258-4f01-aa32-7e5b76ae5245,170,138,naves,https://news.ycombinator.com/item?id=49411102
Google Workspace thinks my domain is an email provider (2025),https://blog.elis.cc/articles/google-workspace-thinks-my-domain-is-an-email-provider/,157,35,el1s7,https://news.ycombinator.com/item?id=49411717
AI Chip Architectures,https://www.jepeake.com/ai-chip-architectures,29,1,Finbarr,https://news.ycombinator.com/item?id=49405657
My agent.md to improve LLM-assisted code quality,https://fabiensanglard.net/agent.md/index.html,139,71,ibobev,https://news.ycombinator.com/item?id=49410932
What Is a Harness?,https://earendil.com/posts/what-is-a-harness/,283,129,tosh,https://news.ycombinator.com/item?id=49409092
How Complex Systems Fail (1998),https://how.complexsystems.fail/,228,61,shortcrct,https://news.ycombinator.com/item?id=49409473
Implementation of GPT-2 in pure CMake,https://github.com/AlpinDale/gpt2.cmake,18,7,porridgeraisin,https://news.ycombinator.com/item?id=49412909
Malware infects Android-based automotive head unit firmware,https://securelist.com/android-head-unit-malware/121106/,206,105,campuscodi,https://news.ycombinator.com/item?id=49408550
