name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,452885,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-30T01:02:07Z
freeCodeCamp/freeCodeCamp,435388,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-30T00:18:06Z
sindresorhus/awesome,425875,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-30T01:03:34Z
public-apis/public-apis,388493,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-30T00:54:10Z
EbookFoundation/free-programming-books,379547,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-30T00:53:05Z
kamranahmedse/developer-roadmap,346303,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-30T01:03:11Z
jwasham/coding-interview-university,335401,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-30T01:02:31Z
donnemartin/system-design-primer,330701,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-30T00:57:26Z
vinta/awesome-python,275931,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-30T00:57:10Z
996icu/996.ICU,275085,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-30T00:52:00Z
