coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,88313.0,1763377184606.7805,0.36466056412733977,2025-12-21T01:08:07.829762,📈
cardano,0.372132,13643235848.118422,-0.9415794999109933,2025-12-21T01:08:07.829772,📉
ethereum,2977.25,359423687413.15173,0.06652056568225022,2025-12-21T01:08:07.829775,📈
polkadot,1.83,3014021702.297537,-0.7083959928912557,2025-12-21T01:08:07.829776,📉
solana,125.9,70775589991.73543,0.15925067966947695,2025-12-21T01:08:07.829778,📈
