name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,443994,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-11-28T00:58:46Z
freeCodeCamp/freeCodeCamp,433458,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-11-28T00:53:11Z
sindresorhus/awesome,418374,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-11-28T00:57:26Z
public-apis/public-apis,381441,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-11-28T00:51:51Z
EbookFoundation/free-programming-books,377824,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-11-28T00:54:44Z
kamranahmedse/developer-roadmap,344506,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-11-28T00:48:25Z
jwasham/coding-interview-university,334197,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-11-28T00:49:05Z
donnemartin/system-design-primer,327863,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-11-28T00:26:16Z
996icu/996.ICU,274901,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-11-27T19:56:19Z
vinta/awesome-python,271409,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-11-28T00:37:44Z
