title,url,score,comments,by,hn_url
The Git history command deserves more attention,https://lalitm.com/post/git-history/,21,3,turbocon,https://news.ycombinator.com/item?id=48901010
Building and shipping Mac and iOS apps without opening Xcode,https://scottwillsey.com/building-and-shipping-mac-and-ios-apps-without-ever-opening-xcode/,309,134,speckx,https://news.ycombinator.com/item?id=48896665
"Apple's new SpeechAnalyzer API, benchmarked against Whisper and its predecessor",https://get-inscribe.com/blog/apple-speech-api-benchmark.html,449,180,get-inscribe,https://news.ycombinator.com/item?id=48894752
An Englishwoman who sketched India before photography took hold,https://www.bbc.com/news/articles/cm2drrv6q54o,47,7,1659447091,https://news.ycombinator.com/item?id=48900191
MorphoHDL: A minimalistic language for growing circuits,https://paradigms-of-intelligence.github.io/morpho/,8,0,jacktang,https://news.ycombinator.com/item?id=48901126
Success may not matter if you aren't doing what you love,https://12gramsofcarbon.com/p/founders-guide-success-may-not-matter,9,0,theahura,https://news.ycombinator.com/item?id=48900790
ESBMC-Arduino: Closing the Deployment Gap for Formal Verification,https://arxiv.org/abs/2607.08550,4,0,Jimmc414,https://news.ycombinator.com/item?id=48901020
The infinite scroll may become endangered if controversial Calif. law passes,https://www.sfgate.com/politics/article/meta-social-media-teenagers-22337724.php,75,129,Stratoscope,https://news.ycombinator.com/item?id=48897104
The art and engineering of Sega CD Silpheed,https://fabiensanglard.net/silpheed/index.html,222,46,ibobev,https://news.ycombinator.com/item?id=48893639
Show HN: YouTube Guitar Tab Parser,https://github.com/marcelpanse/youtube-guitar-tab-parser,70,47,neogenix,https://news.ycombinator.com/item?id=48898154
