coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,95569.0,1909226002075.7222,-1.3716833145455078,2026-01-16T01:06:36.365540,📉
cardano,0.392847,14445229393.162266,-4.662420458559644,2026-01-16T01:06:36.365549,📉
ethereum,3312.17,399845313495.47455,-0.8288960302186346,2026-01-16T01:06:36.365551,📉
polkadot,2.12,3507530887.5134816,-4.89060831859115,2026-01-16T01:06:36.365552,📉
solana,142.39,80505949335.44357,-2.4815020544202993,2026-01-16T01:06:36.365554,📉
