coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,68835.0,1376994724900.2788,2.6008147387116267,2026-04-06T01:47:09.397811,📈
cardano,0.254448,9380495084.983387,2.909925674946448,2026-04-06T01:47:09.397822,📈
ethereum,2116.83,255308933806.46188,2.871543957026646,2026-04-06T01:47:09.397824,📈
polkadot,1.25,2099530858.9836285,0.19260642524320715,2026-04-06T01:47:09.397825,📈
solana,81.84,46886797913.0512,1.5315332092257112,2026-04-06T01:47:09.397827,📈
