name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,441778,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-11-23T01:02:11Z
freeCodeCamp/freeCodeCamp,432893,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-11-23T00:59:12Z
sindresorhus/awesome,416853,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-11-23T01:02:38Z
public-apis/public-apis,380139,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-11-23T01:07:51Z
EbookFoundation/free-programming-books,377366,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-11-23T00:42:10Z
kamranahmedse/developer-roadmap,344137,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-11-23T00:29:46Z
jwasham/coding-interview-university,333835,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-11-23T00:36:48Z
donnemartin/system-design-primer,327244,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-11-23T00:58:57Z
996icu/996.ICU,274867,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-11-22T13:35:55Z
vinta/awesome-python,270604,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-11-23T00:33:18Z
