coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,91227.0,1822193451465.6155,-0.05812542990283054,2026-01-09T01:06:28.489685,📉
cardano,0.39751,14578511352.572557,-1.3588869315675782,2026-01-09T01:06:28.489693,📉
ethereum,3113.85,375838417794.18915,-1.7605760820972511,2026-01-09T01:06:28.489695,📉
polkadot,2.1,3478519601.372511,-2.1771932256495585,2026-01-09T01:06:28.489696,📉
solana,139.07,78452809130.31291,1.7314901006987782,2026-01-09T01:06:28.489697,📈
