title,url,score,comments,by,hn_url
Linux support is coming to Snapdragon X2 Series,https://www.qualcomm.com/news/onq/2026/09/snapdragon-summit-agentic-ai-pcs-linux,167,71,aaronday,https://news.ycombinator.com/item?id=49823582
Claude discovers a novel enzyme system with CRISPR-like repeats,https://www.anthropic.com/news/claude-discovers-novel-enzyme-system,515,538,raahelb,https://news.ycombinator.com/item?id=49820134
Meta VR Glasses,https://www.meta.com/vr-glasses/,239,196,polymorph1sm,https://news.ycombinator.com/item?id=49824268
VSCode's SSH Agent Is Bananas (2025),https://fly.io/blog/vscode-ssh-wtf/,135,87,Rapzid,https://news.ycombinator.com/item?id=49822555
ArXiv receives multiyear commitments to support it as an independent nonprofit,https://blog.arxiv.org/2026/09/23/arxiv-receives-multiyear-investment/,61,10,JohnHammersley,https://news.ycombinator.com/item?id=49823664
Virtio-nvgpu: Near-native Nvidia GPU access inside a KVM guest,https://github.com/nestrilabs/virtio-nvgpu,10,3,WanjohiRyan,https://news.ycombinator.com/item?id=49824864
"The ""Windows XP Box"" (2003)",https://www.mini-itx.com/projects/windowsxpbox/,59,9,doubletwoyou,https://news.ycombinator.com/item?id=49796372
Mercury 2.5 LLM hits 770 tokens per second,https://artificialanalysis.ai/models/mercury-2-5,55,26,Retro_Dev,https://news.ycombinator.com/item?id=49823348
"Feds Target AI Critics as ""Foreign Agents""",https://www.kenklippenstein.com/p/feds-think-ai-critics-are-foreign,17,4,nmeagent,https://news.ycombinator.com/item?id=49824686
Fixing the Portobello Police Station Clock,https://pointinthecloud.com/2026-04-11-211700.html,382,89,avidly,https://news.ycombinator.com/item?id=49817469
