coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,64090.0,1285313907335.4236,0.07758879325307,2026-07-12T01:54:35.488303,📈
cardano,0.165224,6157754697.702375,-0.6976974301734037,2026-07-12T01:54:35.488313,📉
ethereum,1806.04,217957866442.79794,0.8743843868811799,2026-07-12T01:54:35.488314,📈
polkadot,0.856774,1450392216.1647801,-2.2114823423995915,2026-07-12T01:54:35.488315,📉
solana,76.75,44679142483.70736,-1.0578669494572708,2026-07-12T01:54:35.488316,📉
