coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,89696.0,1789816253045.2922,-2.5748883008200036,2025-12-05T22:25:09.029264,📉
cardano,0.414291,15181605822.209806,-5.7641748760681555,2025-12-05T22:25:09.029279,📉
ethereum,3037.23,366741083441.6317,-4.12864462097445,2025-12-05T22:25:09.029283,📉
polkadot,2.11,3466949830.408098,-7.026860069733318,2025-12-05T22:25:09.029287,📉
solana,133.03,74499401744.64842,-4.031362939905199,2025-12-05T22:25:09.029290,📉
