coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,73980.0,1479979957539.833,-2.3026554393976877,2026-03-18T01:24:01.792502,📉
cardano,0.289153,10645000972.207058,-0.5143114968273267,2026-03-18T01:24:01.792508,📉
ethereum,2328.63,281026272820.1383,-1.3624407479968692,2026-03-18T01:24:01.792510,📉
polkadot,1.63,2722468933.075704,0.5761590437635608,2026-03-18T01:24:01.792511,📈
solana,94.66,54077797734.16726,-1.1043125412926893,2026-03-18T01:24:01.792512,📉
