name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,454192,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-01-05T01:09:17Z
freeCodeCamp/freeCodeCamp,435530,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-01-05T00:11:07Z
sindresorhus/awesome,427241,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-01-05T01:06:21Z
public-apis/public-apis,389467,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-01-05T01:11:07Z
EbookFoundation/free-programming-books,379928,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-01-05T01:08:45Z
kamranahmedse/developer-roadmap,346663,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-01-05T00:43:17Z
jwasham/coding-interview-university,335598,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-01-05T00:39:48Z
donnemartin/system-design-primer,331365,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-01-05T01:03:03Z
vinta/awesome-python,276825,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-01-05T01:06:55Z
996icu/996.ICU,275105,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-01-04T18:00:35Z
