name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,501243,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-05-14T02:25:55Z
sindresorhus/awesome,466051,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-05-14T02:26:54Z
freeCodeCamp/freeCodeCamp,444644,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-05-14T02:19:46Z
public-apis/public-apis,434859,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-05-14T02:25:09Z
EbookFoundation/free-programming-books,388231,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-05-14T02:26:58Z
openclaw/openclaw,371629,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-05-14T02:26:44Z
nilbuild/developer-roadmap,354728,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-05-14T01:41:12Z
donnemartin/system-design-primer,348412,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-05-14T02:26:13Z
jwasham/coding-interview-university,346689,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-05-14T02:08:57Z
vinta/awesome-python,297503,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-05-14T02:23:28Z
