coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,62956.0,1263537082820.6545,-0.7909402277064446,2026-08-15T00:44:05.300192,📉
ethereum,1880.87,226986045970.5774,-0.3035658967663588,2026-08-15T00:44:05.300199,📉
cardano,0.179686,6713507212.810656,-1.689574637088607,2026-08-15T00:44:05.300202,📉
solana,75.32,43879719720.52431,-0.978717362592997,2026-08-15T00:44:05.300204,📉
polkadot,0.764904,1298902635.1353056,-1.0049846801875124,2026-08-15T00:44:05.300206,📉
