name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,514766,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-06-13T02:20:05Z
sindresorhus/awesome,475207,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-06-13T02:31:04Z
freeCodeCamp/freeCodeCamp,446710,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-06-13T02:29:27Z
public-apis/public-apis,441082,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-06-13T02:13:54Z
EbookFoundation/free-programming-books,390142,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-06-13T01:31:02Z
openclaw/openclaw,378410,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-06-13T02:32:43Z
nilbuild/developer-roadmap,356864,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-06-13T02:24:02Z
donnemartin/system-design-primer,352805,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-06-13T02:34:19Z
jwasham/coding-interview-university,351235,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-06-13T01:26:42Z
vinta/awesome-python,302609,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-06-13T02:31:11Z
