name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,472227,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-03-05T01:16:21Z
sindresorhus/awesome,442592,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-03-05T01:16:38Z
freeCodeCamp/freeCodeCamp,437782,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-03-05T01:07:48Z
public-apis/public-apis,404219,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-03-05T01:17:04Z
EbookFoundation/free-programming-books,383597,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-03-04T23:43:02Z
kamranahmedse/developer-roadmap,350188,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-03-05T01:14:23Z
jwasham/coding-interview-university,337589,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-03-05T01:18:02Z
donnemartin/system-design-primer,337308,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-03-05T00:41:53Z
vinta/awesome-python,285606,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-03-05T01:16:26Z
awesome-selfhosted/awesome-selfhosted,276752,N/A,A list of Free Software network services and web applications which can be hosted on your own server,https://github.com/awesome-selfhosted/awesome-selfhosted,2026-03-05T01:18:20Z
