coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,70544.0,1412989694204.1907,-4.265625507873041,2026-06-02T02:46:41.064314,📉
cardano,0.226327,8420974744.999503,-3.980670089742809,2026-06-02T02:46:41.064319,📉
ethereum,1983.98,239405078095.2548,-1.2607819600004768,2026-06-02T02:46:41.064320,📉
polkadot,1.14,1920387361.4999669,-4.943914125580419,2026-06-02T02:46:41.064321,📉
solana,80.15,46373615554.17618,-2.9028842401132917,2026-06-02T02:46:41.064323,📉
