name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,486144,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-04-05T01:42:09Z
sindresorhus/awesome,451929,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-04-05T01:42:04Z
freeCodeCamp/freeCodeCamp,440967,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-04-05T00:47:09Z
public-apis/public-apis,419120,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-04-05T01:43:41Z
EbookFoundation/free-programming-books,385002,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-04-05T00:55:58Z
kamranahmedse/developer-roadmap,352205,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-04-05T01:35:04Z
openclaw/openclaw,348151,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-04-05T01:43:11Z
donnemartin/system-design-primer,341380,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-04-05T01:34:48Z
jwasham/coding-interview-university,340251,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-04-05T01:24:26Z
vinta/awesome-python,290711,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-04-05T01:44:15Z
