name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,503270,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-05-23T02:09:47Z
sindresorhus/awesome,469108,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-05-23T02:07:53Z
freeCodeCamp/freeCodeCamp,445302,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-05-23T00:53:52Z
public-apis/public-apis,436642,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-05-23T02:09:36Z
EbookFoundation/free-programming-books,388739,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-05-23T01:54:19Z
openclaw/openclaw,374008,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-05-23T02:03:27Z
nilbuild/developer-roadmap,355273,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-05-23T00:43:52Z
donnemartin/system-design-primer,349850,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-05-23T02:08:19Z
jwasham/coding-interview-university,347250,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-05-23T01:34:50Z
vinta/awesome-python,299080,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-05-23T02:05:23Z
