name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,448750,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-14T01:07:08Z
freeCodeCamp/freeCodeCamp,434714,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-14T00:04:57Z
sindresorhus/awesome,422139,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-14T01:07:25Z
public-apis/public-apis,383977,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-14T00:48:17Z
EbookFoundation/free-programming-books,378759,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-14T00:59:43Z
kamranahmedse/developer-roadmap,345324,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-14T01:00:23Z
jwasham/coding-interview-university,334615,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-14T01:01:14Z
donnemartin/system-design-primer,329279,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-14T01:04:23Z
996icu/996.ICU,275013,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-14T00:09:02Z
vinta/awesome-python,273653,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-14T01:07:29Z
