title,url,score,comments,by,hn_url
OpenAI and Hugging Face address security incident during model evaluation,https://openai.com/index/hugging-face-model-evaluation-security-incident/,720,480,mfiguiere,https://news.ycombinator.com/item?id=48997548
Kimi K3 Is Competitive with Fable; Kimi K3 and Fable Is SoTA,https://fireworks.ai/blog/kimik3-fable,292,155,piotrgrabowski,https://news.ycombinator.com/item?id=48999291
FreeInk: Open ecosystem for e-readers,https://freeink.org/,411,102,FriedPickles,https://news.ycombinator.com/item?id=48996318
A digestion of the Jacobian conjecture counterexample,https://terrytao.wordpress.com/2026/07/21/a-digestion-of-the-jacobian-conjecture-counterexample/,168,53,jeremyscanvic,https://news.ycombinator.com/item?id=48998362
"Gemini 3.6 Flash, 3.5 Flash-Lite, and 3.5 Flash Cyber",https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,618,492,logickkk1,https://news.ycombinator.com/item?id=48993414
Advertise in ChatGPT,https://ads.openai.com/,307,309,montecarl,https://news.ycombinator.com/item?id=48996571
"""Drawing"" the Mona Lisa with GPT-5.6, Claude, Gemini, and Grok",https://www.tryai.dev/blog/ai-drawing-arena-colored-pencils-claude-gpt-grok,111,39,hershyb_,https://news.ycombinator.com/item?id=48998404
"Long presumed dead, a thriving coral reef is discovered in West Africa",https://e360.yale.edu/digest/benin-coral-reef,304,56,speckx,https://news.ycombinator.com/item?id=48993816
"Jack Dorsey launches Buzz to combine team chat, AI agents and Git hosting",https://runtimewire.com/article/jack-dorsey-block-buzz-team-chat-ai-agents-git,245,220,ryanmerket,https://news.ycombinator.com/item?id=48995213
Apple defeats liability for not scanning iCloud for CSAM,https://blog.ericgoldman.org/archives/2026/07/apple-defeats-liability-for-not-scanning-icloud-for-csam-but-the-judge-was-not-pleased-amy-v-apple.htm,350,329,speckx,https://news.ycombinator.com/item?id=48992870
