coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,92805.0,1853560955873.378,1.591643843470034,2026-01-05T01:11:34.746966,📈
cardano,0.403934,14807952052.837917,2.479297669590992,2026-01-05T01:11:34.746976,📈
ethereum,3188.13,384742123109.79126,0.9887730849343446,2026-01-05T01:11:34.746978,📈
polkadot,2.15,3533726846.3935523,0.8434280934757149,2026-01-05T01:11:34.746980,📈
solana,135.95,76265414706.90607,1.0771936577457615,2026-01-05T01:11:34.746982,📈
