name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,451967,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-26T00:56:59Z
freeCodeCamp/freeCodeCamp,435269,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-26T00:33:18Z
sindresorhus/awesome,424964,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-26T00:58:33Z
public-apis/public-apis,387811,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-26T00:55:35Z
EbookFoundation/free-programming-books,379325,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-26T00:54:52Z
kamranahmedse/developer-roadmap,346062,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-26T00:56:04Z
jwasham/coding-interview-university,335273,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-25T23:28:03Z
donnemartin/system-design-primer,330275,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-26T00:55:37Z
vinta/awesome-python,275390,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-26T00:58:15Z
996icu/996.ICU,275073,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-26T00:12:58Z
