coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,63143.0,1266152607000.256,-1.2204757636381909,2026-07-08T01:53:13.980613,📉
cardano,0.173447,6463978072.619847,-5.505494787611561,2026-07-08T01:53:13.980621,📉
ethereum,1758.3,212263350637.43262,-1.99338109710871,2026-07-08T01:53:13.980623,📉
polkadot,0.843973,1428485179.669763,-4.095882293316811,2026-07-08T01:53:13.980625,📉
solana,79.31,46134455106.20253,-3.284395280584207,2026-07-08T01:53:13.980671,📉
