name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,467790,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-02-22T01:20:44Z
sindresorhus/awesome,439301,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-02-22T01:17:52Z
freeCodeCamp/freeCodeCamp,437382,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-02-22T01:20:23Z
public-apis/public-apis,399401,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-02-22T01:18:28Z
EbookFoundation/free-programming-books,382893,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-02-22T01:09:27Z
kamranahmedse/developer-roadmap,349550,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-02-22T01:17:49Z
jwasham/coding-interview-university,337265,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-02-22T01:21:14Z
donnemartin/system-design-primer,336113,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-02-22T01:13:22Z
vinta/awesome-python,283985,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-02-22T01:11:17Z
996icu/996.ICU,275509,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-02-22T01:02:24Z
