coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,59923.0,1200918292690.304,0.9878818316522459,2026-06-26T14:22:58.571750,📈
cardano,0.144912,5395663155.992367,1.9864758150161637,2026-06-26T14:22:58.571761,📈
ethereum,1566.85,188974493573.12503,0.2073185395091692,2026-06-26T14:22:58.571762,📈
polkadot,0.846894,1431052039.0676005,0.35324190317960985,2026-06-26T14:22:58.571764,📈
solana,71.13,41272433301.37194,8.135702586576485,2026-06-26T14:22:58.571766,📈
