name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,499516,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-05-07T01:59:16Z
sindresorhus/awesome,463386,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-05-07T02:04:59Z
freeCodeCamp/freeCodeCamp,444264,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-05-07T01:46:55Z
public-apis/public-apis,432760,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-05-07T02:03:51Z
EbookFoundation/free-programming-books,387815,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-05-07T01:52:33Z
openclaw/openclaw,369098,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-05-07T02:04:55Z
nilbuild/developer-roadmap,354319,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-05-07T01:44:48Z
donnemartin/system-design-primer,347242,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-05-07T01:59:11Z
jwasham/coding-interview-university,346253,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-05-07T01:57:35Z
vinta/awesome-python,296267,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-05-07T02:04:51Z
