name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,454627,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-01-07T00:58:25Z
freeCodeCamp/freeCodeCamp,435604,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-01-07T00:28:33Z
sindresorhus/awesome,427718,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-01-07T01:03:57Z
public-apis/public-apis,389857,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-01-07T01:02:05Z
EbookFoundation/free-programming-books,380082,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-01-07T00:52:46Z
kamranahmedse/developer-roadmap,346795,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-01-07T00:49:30Z
jwasham/coding-interview-university,335675,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-01-07T00:43:19Z
donnemartin/system-design-primer,331549,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-01-07T00:45:19Z
vinta/awesome-python,277083,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-01-07T01:04:51Z
996icu/996.ICU,275114,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-01-06T13:06:36Z
