name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,518545,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-06-23T02:26:56Z
sindresorhus/awesome,478026,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-06-23T02:25:40Z
freeCodeCamp/freeCodeCamp,450233,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-06-23T02:25:19Z
public-apis/public-apis,443571,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-06-23T02:27:28Z
EbookFoundation/free-programming-books,390653,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-06-23T02:27:36Z
openclaw/openclaw,379983,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-06-23T02:27:20Z
nilbuild/developer-roadmap,358015,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-06-23T02:29:23Z
donnemartin/system-design-primer,354392,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-06-23T02:23:54Z
jwasham/coding-interview-university,353590,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-06-23T02:24:02Z
vinta/awesome-python,304354,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-06-23T02:21:15Z
