coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,77310.0,1547605900687.5813,3.4157859424611066,2026-04-18T01:28:19.502333,📈
cardano,0.258943,9572553577.565828,0.6939468808335995,2026-04-18T01:28:19.502343,📈
ethereum,2424.74,292655555815.0906,3.9050682106019723,2026-04-18T01:28:19.502345,📈
polkadot,1.33,2239818976.368429,1.7253068260506095,2026-04-18T01:28:19.502346,📈
solana,89.12,51279551579.251724,0.7271597735308896,2026-04-18T01:28:19.502347,📈
